"CollegeAthleteId","NflAthleteId","CollegeId","CollegeTeam","CollegeConference","NflTeam","Year","Overall","Round","Pick","Name","Position","Height","Weight","PreDraftRanking","PreDraftPositionRanking","PreDraftGrade","HometownInfo City","HometownInfo State","HometownInfo Country","HometownInfo Latitude","HometownInfo Longitude","HometownInfo CountyFips"
"480378","33632","2","Auburn","SEC","Kansas City","2014","23","1","23","Dee Ford","Defensive End","74","244","29","3","89","Odenville","AL","USA","33.6773237","-86.3966481","01115"
"503189","33051","127","Michigan State","Big Ten","Cincinnati","2014","24","1","24","Darqueze Dennard","Cornerback","71","199","12","1","92","Dry Branch","GA","USA","32.789151","-84.046871","13079"
"517126","34111","2628","TCU","Big 12","Los Angeles","2014","25","1","25","Jason Verrett","Cornerback","70","189","23","4","90","Fairfield","CA","USA","38.2493581","-122.0399663","06095"
"-1018132","33831","97","Louisville","American Athletic","Philadelphia","2014","26","1","26","Marcus Smith","Defensive End","75","251","80","7","70","Columbus","GA","USA","32.4609764","-84.9877094","13215"
"504811","33974","265","Washington State","Pac-12","Arizona","2014","27","1","27","Deone Bucannon","Safety","73","211","42","3","86","Fairfield","CA","USA","38.2493581","-122.0399663","06095"
"514119","34718","52","Florida State","ACC","Carolina","2014","28","1","28","Kelvin Benjamin","Wide Receiver","77","240","69","13","75","Belle Glade","FL","USA","26.6845104","-80.6675577","12099"
"503961","34843","57","Florida","SEC","New England","2014","29","1","29","Dominique Easley","Defensive Tackle","74","288","64","5","77","Staten Island","NY","USA","40.564209","-74.12530461995391","36085"
"502568","33978","2459","Northern Illinois","Mid-American","San Francisco","2014","30","1","30","Jimmie Ward","Safety","71","193","46","4","84","Mobile","AL","USA","30.6943566","-88.0430541","01097"
"503313","33622","194","Ohio State","Big Ten","Denver","2014","31","1","31","Bradley Roby","Cornerback","71","194","26","5","89","Suwanee","GA","USA","34.0514898","-84.0712997","13135"
"511614","33598","97","Louisville","American Athletic","Minnesota","2014","32","1","32","Teddy Bridgewater","Quarterback","74","214","28","3","89","Miami","FL","USA","25.7742658","-80.1936589","12086"
"-1038338","34736","26","UCLA","Pac-12","Houston","2014","33","2","1","Xavier Su'a-Filo","Offensive Guard","76","307","34","1","88","Pleasant Grove","UT","USA","40.3641184","-111.73854","49049"
"-1005096","34859","68","Boise State","Mountain West","Dallas","2014","34","2","2","Demarcus Lawrence","Outside Linebacker","75","251","43","5","86","Aiken","SC","USA","33.5598586","-81.721952","45003"
"-1023772","33655","2440","Nevada","Mountain West","Cleveland","2014","35","2","3","Joel Bitonio","Offensive Tackle","76","302","31","6","89","Long Beach","CA","USA","33.7690164","-118.1916048","06037"
"484080","32176","278","Fresno State","Mountain West","Las Vegas","2014","36","2","4","Derek Carr","Quarterback","74","214","95","7","68","Bakersfield","CA","USA","35.3738712","-119.0194639","06029"
"481781","33061","135","Minnesota","Big Ten","Atlanta","2014","37","2","5","Ra'Shede Hageman","Defensive Tackle","78","310","41","4","86","Minneapolis","MN","USA","44.9772995","-93.2654692","27053"
"513064","33614","264","Washington","Pac-12","Tampa Bay","2014","38","2","6","Austin Seferian-Jenkins","Tight End","78","262","51","3","81","Fox Island","WA","USA","47.2465529","-122.617215","53053"
"513334","33604","30","USC","Pac-12","Jacksonville","2014","39","2","7","Marqise Lee","Wide Receiver","72","192","24","5","90","Inglewood","CA","USA","33.9562003","-118.353132","06037"
"502463","34127","252","BYU","FBS Independents","Detroit","2014","40","2","8","Kyle Van Noy","Outside Linebacker","75","243","54","6","80","Reno","NV","USA","39.5261206","-119.8126581","32031"
"501084","34713","52","Florida State","ACC","Los Angeles","2014","41","2","9","Lamarcus Joyner","Cornerback","68","184","53","7","80","Ft. Lauderdale","FL","USA","26.1223084","-80.1433786","12011"
"500884","34123","238","Vanderbilt","SEC","Philadelphia","2014","42","2","10","Jordan Matthews","Wide Receiver","75","212","49","9","83","Madison","AL","USA","34.6928726","-86.7511427","01089"
"-1008220","33657","36","Colorado State","Mountain West","New York","2014","43","2","11","Weston Richburg","Center","75","298","63","2","77","Amarillo","TX","USA","35.2072185","-101.8338246","48375"
"-1000934","33603","333","Alabama","SEC","Buffalo","2014","44","2","12","Cyrus Kouandjio","Offensive Tackle","79","322","32","7","88","Hyattsville","MD","USA","38.9529442","-76.9408647","24033"
"505345","34721","38","Colorado","Pac-12","Seattle","2014","45","2","13","Paul Richardson","Wide Receiver","72","175","71","14","74","Los Angeles","CA","USA","34.0536909","-118.2427666","06037"
"517634","33608","87","Notre Dame","FBS Independents","Pittsburgh","2014","46","2","14","Stephon Tuitt","Defensive End","78","304","27","2","89","Monroe","GA","USA","33.7948364","-83.713229","13297"
"482592","34132","24","Stanford","Pac-12","Washington","2014","47","2","15","Trent Murphy","Outside Linebacker","77","250","91","7","69","Mesa","AZ","USA","33.4151117","-111.8314773","04013"
"-1011011","33607","52","Florida State","ACC","Baltimore","2014","48","2","16","Timmy Jernigan","Defensive Tackle","74","299","39","3","87","Lake City","FL","USA","30.1896756","-82.6392899","12023"
"514480","34729","2641","Texas Tech","Big 12","New York","2014","49","2","17","Jace Amaro","Tight End","77","265","47","2","84","San Antonio","TX","USA","29.4246002","-98.4951405","48029"
"-1012594","34149","59","Georgia Tech","ACC","Los Angeles","2014","50","2","18","Jeremiah Attaochu","Outside Linebacker","75","252","30","4","89","Washington","DC","USA","38.8949855","-77.0365708","11001"
"-1016597","33052","99","LSU","SEC","Chicago","2014","51","2","19","Ego Ferguson","Defensive Tackle","75","315","92","9","69","Frederick","MD","USA","39.4142186","-77.4109269","24021"
"517624","34771","87","Notre Dame","FBS Independents","Arizona","2014","52","2","20","Troy Niklas","Tight End","79","270","59","4","79","Fullerton","CA","USA","33.8708215","-117.9294165","06059"
"520581","34753","278","Fresno State","Mountain West","Green Bay","2014","53","2","21","Davante Adams","Wide Receiver","73","212","44","7","85","Palo Alto","CA","USA","37.4443293","-122.1598465","06085"
"513063","34710","264","Washington","Pac-12","Tennessee","2014","54","2","22","Bishop Sankey","Running Back","70","209","45","2","85","Spokane","WA","USA","47.6579425","-117.4212265","53063"
"534423","34772","99","LSU","SEC","Cincinnati","2014","55","2","23","Jeremy Hill","Running Back","73","233","57","3","79","Baton Rouge","LA","USA","30.4459596","-91.18738","22033"
"513025","34758","84","Indiana","Big Ten","Denver","2014","56","2","24","Cody Latimer","Wide Receiver","75","215","35","6","88","Dayton","OH","USA","39.7589478","-84.1916069","39113"
"503303","33638","194","Ohio State","Big Ten","San Francisco","2014","57","2","25","Carlos Hyde","Running Back","72","230","33","1","88","Naples","FL","USA","26.1421976","-81.7942944","12021"
"2514170","33736","158","Nebraska","Big Ten","New Orleans","2014","58","2","26","Stan Jean-Baptiste","Cornerback","75","218","40","6","86","","","","","",""
"-1027166","33628","194","Ohio State","Big Ten","Indianapolis","2014","59","2","27","Jack Mewhort","Offensive Tackle","78","309","74","9","73","Toledo","OH","USA","41.6786754","-83.5127283","39095"
"501812","33053","142","Missouri","SEC","Carolina","2014","60","2","28","Kony Ealy","Defensive End","76","273","38","4","87","New Madrid","MO","USA","36.5864488","-89.5278547","29143"
"518204","34759","213","Penn State","Big Ten","Jacksonville","2014","61","2","29","Allen Robinson","Wide Receiver","75","220","62","11","78","Southfield","MI","USA","42.4733689","-83.2218731","26125"
"499514","33695","2197","Eastern Illinois","OVC","New England","2014","62","2","30","Jimmy Garoppolo","Quarterback","74","226","50","4","82","","","","","",""
"517229","34757","99","LSU","SEC","Miami","2014","63","2","31","Jarvis Landry","Wide Receiver","72","205","48","8","84","Convent","LA","USA","30.0207573","-90.8298165","22093"
"481515","33684","142","Missouri","SEC","Seattle","2014","64","2","32","Justin Britt","Offensive Tackle","78","325","215","17","45","Lebanon","MO","USA","37.6806669","-92.6637835","29105"
"500825","33637","2294","Iowa","Big Ten","Houston","2014","65","3","1","C.J. Fiedorowicz","Tight End","78","265","76","5","72","Johnsburg","IL","USA","42.3800209","-88.2420315","17111"
"-1041097","33071","258","Virginia","ACC","Washington","2014","66","3","2","Morgan Moses","Offensive Tackle","78","314","16","5","92","Richmond","VA","USA","37.5385087","-77.43428","51760"
"2508219","34601","2449","North Dakota State","MVFC","Miami","2014","67","3","3","Billy Turner","Offensive Tackle","77","315","146","12","58","","","","","",""
"2468389","33647","275","Wisconsin","Big Ten","Atlanta","2014","68","3","4","Dez Southward","Safety","72","211","144","8","58","","","","","",""
"482428","33634","277","West Virginia","Big 12","Tampa Bay","2014","69","3","5","Charles Sims","Running Back","72","214","86","6","70","Houston","TX","USA","29.7589382","-95.3676974","48201"
"-1038988","34735","30","USC","Pac-12","San Francisco","2014","70","3","6","Marcus Martin","Center","75","320","37","1","87","Los Angeles ","CA","USA","34.0536909","-118.2427666","06037"
"2511700","34485","2294","Iowa","Big Ten","Cleveland","2014","71","3","7","Chris Kirksey","Outside Linebacker","74","233","127","12","61","","","","","",""
"-1028792","33613","204","Oregon State","Pac-12","Minnesota","2014","72","3","8","Scott Crichton","Defensive End","75","273","52","5","80","Tacoma","WA","USA","47.2495798","-122.4398746","53053"
"500363","33662","97","Louisville","American Athletic","Buffalo","2014","73","3","9","Preston Brown","Inside Linebacker","73","251","113","3","65","Cincinnati","OH","USA","39.1014537","-84.5124602","39061"
"-1033288","34166","183","Syracuse","ACC","New York","2014","74","3","10","Jay Bromley","Defensive Tackle","75","306","196","20","48","Jamaica","NY","USA","40.6914852","-73.8056771","36081"
"511828","34767","2","Auburn","SEC","Los Angeles","2014","75","3","11","Tre Mason","Running Back","69","207","61","4","78","Palm Beach","FL","USA","26.7056172","-80.0361517","12099"
"-1002323","34133","8","Arkansas","SEC","Detroit","2014","76","3","12","Travis Swanson","Center","77","312","175","4","51","Kingwood","TX","USA","30.0497077","-95.1846301","48201"
"482392","33073","275","Wisconsin","Big Ten","San Francisco","2014","77","3","13","Chris Borland","Inside Linebacker","72","248","79","2","70","Kettering","OH","USA","39.6895036","-84.1688274","39113"
"-1023414","33667","158","Nebraska","Big Ten","Washington","2014","78","3","14","Spencer Long","Offensive Guard","77","320","189","13","49","Elkhorn","NE","USA","41.2860699","-96.2346121","31055"
"501076","33097","52","Florida State","ACC","Baltimore","2014","79","3","15","Terrence Brooks","Safety","71","198","56","5","80","Dunnellon","FL","USA","29.0491426","-82.4609331","12083"
"2466921","33709","120","Maryland","ACC","New York","2014","80","3","16","Dex McDougle","Cornerback","70","196","202","28","47","","","","","",""
"483168","34112","344","Mississippi State","SEC","Las Vegas","2014","81","3","17","Gabe Jackson","Offensive Guard","75","336","73","3","73","Liberty","MS","USA","31.1582312","-90.8123243","28005"
"480399","33621","9","Arizona State","Pac-12","Chicago","2014","82","3","18","Will Sutton","Defensive Tackle","73","303","129","14","61","Corona","CA","USA","33.8752945","-117.5664449","06065"
"-1026446","33599","87","Notre Dame","FBS Independents","Houston","2014","83","3","19","Louis Nix III","Defensive Tackle","74","331","36","2","88","Jacksonville","FL","USA","30.3321838","-81.655651","12031"
"-1024864","34119","153","North Carolina","ACC","Arizona","2014","84","3","20","Kareem Martin","Defensive End","78","272","82","6","71","Roanoke Rapids","NC","USA","36.4610756","-77.6548026","37083"
"482308","34128","2572","Southern Mississippi","Conference USA","Green Bay","2014","85","3","21","Khyri Thornton","Defensive Tackle","75","304","149","17","57","Panama City","FL","USA","30.1600827","-85.6545729","12005"
"504757","33679","2483","Oregon","Pac-12","Philadelphia","2014","86","3","22","Josh Huff","Wide Receiver","71","206","133","20","60","Houston","TX","USA","29.7589382","-95.3676974","48201"
"482466","33708","242","Rice","Conference USA","Kansas City","2014","87","3","23","Phillip Gaines","Cornerback","72","193","81","11","71","Converse","TX","USA","29.5180081","-98.3161241","48029"
"2475326","33830","277","West Virginia","Big 12","Cincinnati","2014","88","3","24","William Clarke","Defensive End","78","271","125","13","61","","","","","",""
"-1026454","33630","87","Notre Dame","FBS Independents","Los Angeles","2014","89","3","25","Chris Watt","Offensive Guard","75","310","163","10","54","Glen Ellyn","IL","USA","41.8775293","-88.0670118","17043"
"512013","34115","145","Ole Miss","SEC","Indianapolis","2014","90","3","26","Donte Moncrief","Wide Receiver","74","221","99","16","68","Raleigh","MS","USA","32.033488","-89.5222911","28129"
"2318712","33445","90","Pittsburg State","","Arizona","2014","91","3","27","John Brown","Wide Receiver","70","179","137","21","59","","","","","",""
"-1016614","34810","99","LSU","SEC","Carolina","2014","92","3","28","Trai Turner","Offensive Guard","75","310","65","2","76","New Orleans","LA","USA","29.9499323","-90.0701156","22071"
"-1019782","34402","2390","Miami","ACC","Jacksonville","2014","93","3","29","Brandon Linder","Offensive Guard","78","311","154","8","56","Southwest Ranches","FL","USA","26.0587001","-80.3372733","12011"
"516385","34785","119","Towson","CAA","Cleveland","2014","94","3","30","Terrance West","Running Back","69","225","96","8","68","","","","","",""
"-1020469","34586","130","Michigan","Big Ten","Denver","2014","95","3","31","Michael Schofield","Offensive Tackle","79","301","159","13","55","Orland Park","IL","USA","41.602686500000004","-87.85572251521427","17031"
"505844","34727","290","Georgia Southern","Southern","Minnesota","2014","96","3","32","Jerick McKinnon","Running Back","69","209","178","15","51","","","","","",""
"482107","33624","2309","Kent State","Mid-American","Pittsburgh","2014","97","3","33","Dri Archer","Running Back","68","173","98","9","68","Laurel","FL","USA","27.1303319","-82.453152","12115"
"517027","34766","25","California","Pac-12","Green Bay","2014","98","3","34","Richard Rodgers","Tight End","76","257","221","12","44","Worcester","MA","USA","42.2625932","-71.8022934","25027"
"502878","33349","36","Colorado State","Mountain West","Baltimore","2014","99","3","35","Crockett Gillmore","Tight End","78","260","165","7","54","Bushland","TX","USA","35.1928933","-102.0603777","48375"
"482960","34892","228","Clemson","ACC","San Francisco","2014","100","3","36","Brandon Thomas","Offensive Guard","75","317","83","4","70","Spartanburg","SC","USA","34.9498007","-81.9320157","45083"
"503982","33693","57","Florida","SEC","Philadelphia","2014","101","4","1","Jaylen Watkins","Cornerback","72","194","85","12","70","Cape Coral","FL","USA","26.6059432","-81.9806771","12071"
"501680","34730","228","Clemson","ACC","Washington","2014","102","4","2","Bashaud Breeland","Cornerback","71","197","70","8","75","Allendale","SC","USA","33.0079345","-81.3084405","45005"
"514134","34811","52","Florida State","ACC","Atlanta","2014","103","4","3","Devonta Freeman","Running Back","68","206","77","5","71","Miami","FL","USA","25.7742658","-80.1936589","12086"
"504939","33635","201","Oklahoma","Big 12","New York","2014","104","4","4","Jalen Saunders","Wide Receiver","69","165","131","19","61","Elk Grove","CA","USA","38.4087993","-121.3716178","06067"
"-1011025","33090","52","Florida State","ACC","New England","2014","105","4","5","Bryan Stork","Center","76","315","198","6","48","Vero Beach","FL","USA","27.6387163","-80.3975399","12061"
"515826","34755","2579","South Carolina","SEC","San Francisco","2014","106","4","6","Bruce Ellington","Wide Receiver","69","197","58","10","79","Moncks Corner","SC","USA","33.1960027","-80.0131374","45015"
"-1017073","34184","2348","Louisiana Tech","Conference USA","Las Vegas","2014","107","4","7","Justin Ellis","Defensive Tackle","74","334","110","11","66","Monroe","LA","USA","32.5093109","-92.1193012","22073"
"500350","34155","26","UCLA","Pac-12","Seattle","2014","108","4","8","Cassius Marsh","Defensive End","76","252","181","17","50","Simi Valley","CA","USA","34.2694474","-118.781482","06111"
"482733","33687","150","Duke","ACC","Buffalo","2014","109","4","9","Ross Cockrell","Cornerback","72","191","138","20","59","Waxhaw","NC","USA","34.9362535","-80.75079198523316","37179"
"514579","34833","328","Utah State","Mountain West","Los Angeles","2014","110","4","10","Maurice Alexander","Safety","73","220","195","12","48","Saint Louis","MO","USA","38.6264178","-90.1998378","29510"
"-1024849","34734","153","North Carolina","ACC","Cincinnati","2014","111","4","11","Russell Bodine","Center","75","310","90","3","69","Scottsville","VA","USA","37.7987569","-78.4955662","51003"
"-1029156","33626","213","Penn State","Big Ten","Tennessee","2014","112","4","12","DaQuan Jones","Defensive Tackle","76","322","78","7","71","Johnson City","NY","USA","42.1157038","-75.9587873","36007"
"501673","33246","103","Boston College","ACC","New York","2014","113","4","13","Andre Williams","Running Back","71","230","93","7","69","Schnecksville","PA","USA","40.6763665","-75.62143246464903","42077"
"501885","33062","201","Oklahoma","Big 12","Jacksonville","2014","114","4","14","Aaron Colvin","Cornerback","71","177","88","13","69","Tulsa","OK","USA","36.1556805","-95.9929113","40143"
"480216","34140","26","UCLA","Pac-12","New York","2014","115","4","15","Shaq Evans","Wide Receiver","73","213","152","23","57","","","","","",""
"-1040051","34719","254","Utah","Pac-12","Las Vegas","2014","116","4","16","Keith McGill","Cornerback","75","211","72","9","73","La Mirada","CA","USA","33.9060971","-118.0107092","06037"
"514099","34104","12","Arizona","Pac-12","Chicago","2014","117","4","17","Ka'Deem Carey","Running Back","69","207","130","11","61","Tucson","AZ","USA","32.2228765","-110.9748477","04019"
"512321","34754","228","Clemson","ACC","Pittsburgh","2014","118","4","18","Martavis Bryant","Wide Receiver","76","211","66","12","76","Calhoun Falls","SC","USA","34.0923375","-82.5956875","45001"
"500828","34504","2294","Iowa","Big Ten","Dallas","2014","119","4","19","Anthony Hitchens","Outside Linebacker","72","240","","33","30","Lorain","OH","USA","41.4673238","-82.1781904","39093"
"480239","33064","259","Virginia Tech","ACC","Arizona","2014","120","4","20","Logan Thomas","Quarterback","78","248","126","10","61","Lynchburg","VA","USA","37.4137536","-79.1422464","51680"
"504691","34828","9","Arizona State","Pac-12","Green Bay","2014","121","4","21","Carl Bradford","Outside Linebacker","73","250","119","11","64","Norco","CA","USA","33.9323307","-117.5508901","06065"
"503074","33691","2751","Wyoming","Mountain West","Tennessee","2014","122","4","22","Marqueston Huff","Cornerback","71","196","108","16","66","Texarkana","TX","USA","33.44628645","-94.07638067493534","48037"
"482670","33694","333","Alabama","SEC","Seattle","2014","123","4","23","Kevin Norwood","Wide Receiver","74","198","109","18","66","D'Iberville","MS","USA","30.4263092","-88.8908638","28047"
"511464","33615","2483","Oregon","Pac-12","Kansas City","2014","124","4","24","De'Anthony Thomas","Running Back","69","174","114","10","65","Los Angeles","CA","USA","34.0536909","-118.2427666","06037"
"2465656","33718","2335","Liberty","Big South","Miami","2014","125","4","25","Walt Aikens","Cornerback","73","205","174","25","51","","","","","",""
"-1006284","34746","25","California","Pac-12","New Orleans","2014","126","4","26","Khairi Fortt","Outside Linebacker","74","248","190","17","49","Stamford","CT","USA","41.0534302","-73.5387341","09001"
"2584077","33660","2815","Lindenwood","","Cleveland","2014","127","4","27","Pierre Desir","Cornerback","73","198","75","10","72","","","","","",""
"500892","33095","153","North Carolina","ACC","Carolina","2014","128","4","28","Tre Boston","Safety","72","204","151","9","57","Ft. Myers","FL","USA","26.640628","-81.8723084","12071"
"501163","33703","152","NC State","ACC","San Francisco","2014","129","4","29","Dontae Johnson","Cornerback","74","200","97","14","68","Pennington","NJ","USA","40.3284403","-74.790718","34021"
"503422","34153","275","Wisconsin","Big Ten","New England","2014","130","4","30","James White","Running Back","69","204","263","21","38","Fort Lauderdale","FL","USA","26.1223084","-80.1433786","12011"
"503249","33987","135","Minnesota","Big Ten","Chicago","2014","131","4","31","Brock Vereen","Safety","72","199","100","6","67","Valencia","CA","USA","34.1466768","-117.2725427","06071"
"501664","34500","103","Boston College","ACC","Seattle","2014","132","4","32","Kevin Pierre-Louis","Outside Linebacker","73","232","253","21","39","Norwalk","CT","USA","41.1175966","-73.4078968","09001"
"505047","33706","328","Utah State","Mountain West","Detroit","2014","133","4","33","Nevin Lawson","Cornerback","70","190","136","19","60","Lauderhill","FL","USA","26.1567308","-80.22506769232564","12011"
"-1041099","34182","258","Virginia","ACC","Baltimore","2014","134","4","34","Brent Urban","Defensive Tackle","79","295","67","6","76","Mississauga","ON","Canada","","",""
"514116","33173","221","Pittsburgh","ACC","Houston","2014","135","4","35","Tom Savage","Quarterback","76","228","68","6","75","Springfield","PA","USA","39.9306677","-75.3201879","42045"
"2493525","31953","2071","Bloomsburg","","Detroit","2014","136","4","36","Larry Webster","Defensive End","78","252","161","15","54","","","","","",""
"2473352","34589","231","Furman","Southern","New York","2014","137","4","37","Dakota Dozier","Offensive Tackle","76","313","249","19","40","","","","","",""
"529583","34774","324","Coastal Carolina","Big South","Baltimore","2014","138","4","38","Lorenzo Taliaferro","Running Back","72","229","236","19","42","","","","","",""
"-1026451","33081","87","Notre Dame","FBS Independents","Atlanta","2014","139","4","39","Prince Shembo","Outside Linebacker","73","253","172","16","52","Charlotte","NC","USA","35.2272","-80.843083","37119"
"-1033024","34822","24","Stanford","Pac-12","New England","2014","140","4","40","Cameron Fleming","Offensive Tackle","77","323","134","11","60","Houston","TX","USA","29.7589382","-95.3676974","48201"
"-1028480","34131","2483","Oregon","Pac-12","Philadelphia","2014","141","5","1","Taylor Hart","Defensive End","78","281","117","11","64","Tualatin","OR","USA","45.3838546","-122.7663518","41067"
"483321","33428","2655","Tulane","Conference USA","Washington","2014","142","5","2","Ryan Grant","Wide Receiver","72","199","180","27","51","Beaumont","TX","USA","30.0860459","-94.1018461","48245"
"2472720","34404","2634","Tennessee State","OVC","Tampa Bay","2014","143","5","3","Kadeem Edwards","Offensive Guard","76","313","158","9","55","","","","","",""
"501095","33088","52","Florida State","ACC","Jacksonville","2014","144","5","4","Telvin Smith","Outside Linebacker","75","218","94","8","68","Valdosta","GA","USA","30.8327022","-83.2784851","13185"
"-1033036","34125","24","Stanford","Pac-12","Minnesota","2014","145","5","5","David Yankey","Offensive Guard","78","315","141","7","59","Roswell","GA","USA","34.02332","-84.360022","13121"
"482855","33640","221","Pittsburgh","ACC","Dallas","2014","146","5","6","Devin Street","Wide Receiver","75","189","222","32","44","Bethlehem","PA","USA","40.6178915","-75.3786521","42095"
"500800","33698","2509","Purdue","Big Ten","Atlanta","2014","147","5","7","Ricardo Allen","Cornerback","69","187","284","37","34","Daytona Beach","FL","USA","29.2108147","-81.0228331","12127"
"499833","33699","23","San José State","Mountain West","Carolina","2014","148","5","8","Bene Benwikere","Cornerback","71","195","160","22","54","","","","","",""
"-1029809","34631","2509","Purdue","Big Ten","Tampa Bay","2014","149","5","9","Kevin Pamphile","Offensive Tackle","77","310","","28","30","Miami","FL","USA","25.7742658","-80.1936589","12086"
"-1032419","33606","58","South Florida","American Athletic","San Francisco","2014","150","5","10","Aaron Lynch","Defensive End","77","249","171","16","52","Cape Coral","FL","USA","26.6059432","-81.9806771","12071"
"504160","34300","96","Kentucky","SEC","Tennessee","2014","151","5","11","Avery Williamson","Inside Linebacker","73","246","241","8","41","Milan","TN","USA","35.9197886","-88.7589489","47053"
"481171","33689","21","San Diego State","Mountain West","New York","2014","152","5","12","Nat Berhe","Safety","71","193","247","19","40","Colton","CA","USA","34.0739016","-117.3136547","06071"
"-1004773","33063","239","Baylor","Big 12","Buffalo","2014","153","5","13","Cyril Richardson","Offensive Guard","77","329","118","6","64","Fort Worth","TX","USA","32.753177","-97.3327459","48439"
"502067","33666","66","Iowa State","Big 12","New York","2014","154","5","14","Jeremiah George","Inside Linebacker","71","234","295","9","33","Clearwater","FL","USA","27.9658533","-82.8001026","12103"
"482783","33348","61","Georgia","SEC","Miami","2014","155","5","15","Arthur Lynch","Tight End","77","258","218","11","45","Dartmouth","MA","USA","41.6332267","-70.9879928","25005"
"-1016592","33069","99","LSU","SEC","Denver","2014","156","5","16","Lamin Barrow","Outside Linebacker","73","237","150","14","57","Marrero","LA","USA","29.8993723","-90.1003506","22051"
