"CollegeAthleteId","NflAthleteId","CollegeId","CollegeTeam","CollegeConference","NflTeam","Year","Overall","Round","Pick","Name","Position","Height","Weight","PreDraftRanking","PreDraftPositionRanking","PreDraftGrade","HometownInfo City","HometownInfo State","HometownInfo Country","HometownInfo Latitude","HometownInfo Longitude","HometownInfo CountyFips"
"3863182","103538","87","Notre Dame","FBS Independents","Los Angeles","2019","28","1","28","Jerry Tillery","Defensive Tackle","79","295","32","6","88","Shreveport","LA","USA","32.5221828","-93.7651944","22017"
"3116449","103766","2628","TCU","Big 12","Seattle","2019","29","1","29","L.J. Collier","Defensive End","74","283","38","5","86","Munday","TX","USA","33.4492628","-99.6228637","48275"
"3915163","103518","61","Georgia","SEC","New York","2019","30","1","30","Deandre Baker","Cornerback","71","193","36","4","87","Miami","FL","USA","25.7742658","-80.1936589","12086"
"3127304","103566","264","Washington","Pac-12","Atlanta","2019","31","1","31","Kaleb McGary","Offensive Tackle","79","317","73","8","76","Fife","WA","USA","47.2359524","-122.3626381","53053"
"4047839","103534","9","Arizona State","Pac-12","New England","2019","32","1","32","N'Keal Harry","Wide Receiver","74","228","33","2","87","Chandler","AZ","USA","33.3062223","-111.8413317","04013"
"4038999","103578","264","Washington","Pac-12","Arizona","2019","33","2","1","Byron Murphy","Cornerback","71","190","27","1","88","Scottsdale","AZ","USA","33.4942189","-111.9260184","04013"
"3910229","103745","218","Temple","American Athletic","Indianapolis","2019","34","2","2","Rock Ya-Sin","Cornerback","72","192","31","3","88","Decatur","GA","USA","33.7737582","-84.296069","13089"
"4034961","103515","57","Florida","SEC","Jacksonville","2019","35","2","3","Jawaan Taylor","Offensive Tackle","77","312","10","1","90","Cocoa","FL","USA","28.3553873","-80.7318827","12009"
"3126486","103567","2579","South Carolina","SEC","San Francisco","2019","36","2","4","Deebo Samuel","Wide Receiver","71","214","39","3","86","Inman","SC","USA","35.0470617","-82.0901088","45083"
"4047661","103511","145","Ole Miss","SEC","Carolina","2019","37","2","5","Greg Little","Offensive Tackle","77","310","78","9","75","Allen","TX","USA","33.1031744","-96.6705503","48085"
"3707061","103713","201","Oklahoma","Big 12","Buffalo","2019","38","2","6","Cody Ford","Offensive Tackle","76","329","25","4","89","Pineville","LA","USA","31.3224044","-92.4343035","21013"
"3932886","103891","2117","Central Michigan","Mid-American","Tampa Bay","2019","39","2","7","Sean Bunting","Cornerback","72","195","62","10","79","Clinton Township","MI","USA","42.5869","-82.9196","34019"
"4035458","103840","228","Clemson","ACC","Las Vegas","2019","40","2","8","Trayvon Mullen","Cornerback","74","199","75","11","76","Fort Lauderdale","FL","USA","26.1223084","-80.1433786","12011"
"3125082","103680","2306","Kansas State","Big 12","Denver","2019","41","2","9","Dalton Risner","Offensive Tackle","77","312","46","5","85","Wiggins","CO","USA","40.2305363","-104.0727277","08087"
"3924327","103589","142","Missouri","SEC","Denver","2019","42","2","10","Drew Lock","Quarterback","76","228","24","3","89","Lee's Summit","MO","USA","38.9107156","-94.3821295","29095"
"3124587","103751","62","Hawai'i","Mountain West","Detroit","2019","43","2","11","Jahlani Tavai","Inside Linebacker","74","250","93","3","72","Redondo Beach","CA","USA","33.8455911","-118.3886766","06037"
"3115485","103535","344","Mississippi State","SEC","Green Bay","2019","44","2","12","Elgton Jenkins","Center","77","310","51","3","83","","","","","",""
"4035286","103875","238","Vanderbilt","SEC","New England","2019","45","2","13","Joejuan Williams","Cornerback","76","211","50","5","84","Nashville","TN","USA","36.1622296","-86.7743531","47037"
"4035437","103506","99","LSU","SEC","Cleveland","2019","46","2","14","Greedy Williams","Cornerback","74","185","29","2","88","Shreveport","LA","USA","32.5221828","-93.7651944","22017"
"4243244","103650","254","Utah","Pac-12","Seattle","2019","47","2","15","Marquise Blair","Safety","73","195","103","10","71","Wooster","OH","USA","40.7991766","-81.9383187","39169"
"3917331","103735","245","Texas A&M","SEC","New Orleans","2019","48","2","16","Erik McCoy","Center","76","303","35","2","87","Lufkin","TX","USA","31.3386242","-94.7288558","48005"
"3124970","103649","2628","TCU","Big 12","Indianapolis","2019","49","2","17","Ben Banogu","Outside Linebacker","76","250","80","3","75","McKinney","TX","USA","33.1976496","-96.6154471","48085"
"4040980","103530","333","Alabama","SEC","Minnesota","2019","50","2","18","Irv Smith Jr.","Tight End","74","242","34","3","87","New Orleans","LA","USA","29.9499323","-90.0701156","22071"
"4047646","103532","145","Ole Miss","SEC","Tennessee","2019","51","2","19","A.J. Brown","Wide Receiver","73","226","45","5","85","Starkville","MS","USA","33.4503998","-88.8183872","28105"
"3127310","103756","264","Washington","Pac-12","Cincinnati","2019","52","2","20","Drew Sample","Tight End","77","255","72","5","77","Bellevue","WA","USA","47.6144219","-122.1923372","53033"
"4045163","103596","213","Penn State","Big Ten","Philadelphia","2019","53","2","21","Miles Sanders","Running Back","71","211","42","2","85","Pittsburgh","PA","USA","40.4416941","-79.9900861","42003"
"4240780","103598","96","Kentucky","SEC","Houston","2019","54","2","22","Lonnie Johnson Jr.","Cornerback","74","213","55","8","82","Gary","IN","USA","41.6021292","-87.3371372","18089"
"3126035","103611","2459","Northern Illinois","Mid-American","Houston","2019","55","2","23","Max Scharping","Offensive Tackle","78","327","70","7","77","Green Bay","WI","USA","44.5126379","-88.0125794","55009"
"4035004","103860","61","Georgia","SEC","Kansas City","2019","56","2","24","Mecole Hardman","Wide Receiver","70","187","67","12","78","Bowman","GA","USA","34.2048296","-83.0307002","13105"
"3931397","103574","24","Stanford","Pac-12","Philadelphia","2019","57","2","25","JJ Arcega-Whiteside","Wide Receiver","74","225","48","6","84","Inman","SC","USA","35.0470617","-82.0901088","45083"
"4042141","103870","2116","UCF","American Athletic","Dallas","2019","58","2","26","Trysten Hill","Defensive Tackle","75","308","87","9","73","Lee","FL","USA","30.4196584","-83.3004216","12079"
"3121410","103553","194","Ohio State","Big Ten","Indianapolis","2019","59","2","27","Parris Campbell","Wide Receiver","72","205","49","7","84","Akron ","OH","USA","41.083064","-81.518485","39153"
"3912028","103728","48","Delaware","CAA","Los Angeles","2019","60","2","28","Nasir Adderley","Safety","72","206","37","3","86","Leander","TX","USA","30.5586046","-97.8444364","48491"
"4039007","103541","264","Washington","Pac-12","Los Angeles","2019","61","2","29","Taylor Rapp","Safety","72","208","43","4","85","Bellingham","WA","USA","48.7544012","-122.4788361","53073"
"3914328","103715","113","UMass","FBS Independents","Arizona","2019","62","2","30","Andy Isabella","Wide Receiver","69","188","110","15","70","Mayfield","OH","USA","41.541872","-81.439452","39035"
"3917909","103727","258","Virginia","ACC","Kansas City","2019","63","2","31","Juan Thornhill","Safety","72","205","60","6","80","Altavista","VA","USA","37.1118094","-79.285579","51031"
"4047650","103557","145","Ole Miss","SEC","Seattle","2019","64","2","32","DK Metcalf","Wide Receiver","75","228","40","4","86","Oxford","MS","USA","34.3664127","-89.5187664","28071"
"3915282","103520","103","Boston College","ACC","Arizona","2019","65","3","1","Zach Allen","Defensive End","76","281","69","8","78","New Canaan","CT","USA","41.146763","-73.4948446","09001"
"3932905","103915","2649","Toledo","Mid-American","Pittsburgh","2019","66","3","2","Diontae Johnson","Wide Receiver","71","183","137","19","66","Ruskin","FL","USA","27.7208575","-82.4331528","12057"
"559716","103716","239","Baylor","Big 12","San Francisco","2019","67","3","3","Jalen Hurd","Wide Receiver","77","226","130","18","67","Hendersonville","TN","USA","36.3049177","-86.621443","47165"
"4034967","103526","57","Florida","SEC","New York","2019","68","3","4","Jachai Polite","Defensive End","75","258","109","12","70","Daytona Beach","FL","USA","29.2108147","-81.0228331","12127"
"3921690","103783","23","San José State","Mountain West","Jacksonville","2019","69","3","5","Josh Oliver","Tight End","77","249","102","7","71","Paso Robles","CA","USA","35.6267654","-120.6912456","06079"
"4039359","103841","235","Memphis","American Athletic","Los Angeles","2019","70","3","6","Darrell Henderson","Running Back","68","208","125","8","68","Batesville","MS","USA","34.3114982","-89.9442567","28107"
"3915525","103529","194","Ohio State","Big Ten","Denver","2019","71","3","7","Dre'Mont Jones","Defensive Tackle","75","281","64","7","79","Cleveland","OH","USA","41.5051613","-81.6934446","39035"
"3116724","103724","152","NC State","ACC","Cincinnati","2019","72","3","8","Germaine Pratt","Outside Linebacker","75","240","95","6","72","High Point","NC","USA","35.9556924","-80.0053176","37081"
"4035538","103573","66","Iowa State","Big 12","Chicago","2019","73","3","9","David Montgomery","Running Back","70","222","79","4","75","Cincinnati","OH","USA","39.1014537","-84.5124602","39061"
"4040761","103678","2226","Florida Atlantic","Conference USA","Buffalo","2019","74","3","10","Devin Singletary","Running Back","68","203","141","9","65","Deerfield Beach","FL","USA","26.318342","-80.0996306","12011"
"3917962","103848","245","Texas A&M","SEC","Green Bay","2019","75","3","11","Jace Sternberger","Tight End","76","251","71","4","77","Kingfisher","OK","USA","35.861432","-97.9317203","40073"
"3121422","103800","194","Ohio State","Big Ten","Washington","2019","76","3","12","Terry McLaurin","Wide Receiver","72","208","57","8","81","Indianapolis ","IN","USA","39.7683331","-86.1583502","18097"
"3115974","103563","130","Michigan","Big Ten","New England","2019","77","3","13","Chase Winovich","Defensive End","75","256","44","6","85","Clairton","PA","USA","40.2922938","-79.8817181","42003"
"3121541","103565","275","Wisconsin","Big Ten","Miami","2019","78","3","14","Michael Deiter","Offensive Guard","77","309","85","6","73","Curtice","OH","USA","41.618382","-83.3677069","39123"
"4046536","103842","130","Michigan","Big Ten","Los Angeles","2019","79","3","15","David Long","Cornerback","71","196","58","9","81","Los Angeles","CA","USA","34.0536909","-118.2427666","06037"
"3138834","103947","252","BYU","FBS Independents","Cleveland","2019","80","3","16","Sione Takitaki","Outside Linebacker","73","238","107","8","71","Fontana","CA","USA","34.0922335","-117.435048","06071"
"3915297","103738","103","Boston College","ACC","Detroit","2019","81","3","17","Will Harris","Safety","73","207","96","9","72","Suwanee","GA","USA","34.0514898","-84.0712997","13135"
"3120070","103730","2429","Charlotte","Conference USA","Tennessee","2019","82","3","18","Nate Davis","Offensive Guard","75","316","81","4","75","Ashburn","VA","USA","39.0437192","-77.4874899","51107"
"4046719","103847","127","Michigan State","Big Ten","Pittsburgh","2019","83","3","19","Justin Layne","Cornerback","74","192","53","6","83","Cleveland","OH","USA","41.5051613","-81.6934446","39035"
"3121634","103782","2710","Western Illinois","MVFC","Kansas City","2019","84","3","20","Khalen Saunders","Defensive Tackle","72","324","83","8","74","Andrews","TX","USA","32.3187158","-102.5457155","48003"
"3122766","103537","2348","Louisiana Tech","Conference USA","Baltimore","2019","85","3","21","Jaylon Ferguson","Defensive End","77","271","63","7","79","St. Francisville","LA","USA","30.7807244","-91.3763353","17101"
"3933327","103892","21","San Diego State","Mountain West","Houston","2019","86","3","22","Kahale Warring","Tight End","77","252","92","6","73","Sonora","CA","USA","37.9840911","-120.3821381","06109"
"3925347","103533","333","Alabama","SEC","New England","2019","87","3","23","Damien Harris","Running Back","70","216","108","6","70","Berea","KY","USA","37.568694","-84.2963224","21151"
"3926229","103798","254","Utah","Pac-12","Seattle","2019","88","3","24","Cody Barton","Outside Linebacker","75","237","97","7","72","Salt Lake City ","UT","USA","40.7596198","-111.8867975","49035"
"3117253","103615","24","Stanford","Pac-12","Indianapolis","2019","89","3","25","Bobby Okereke","Outside Linebacker","73","239","94","5","72","Santa Ana","CA","USA","33.7494951","-117.8732213","06059"
"4033748","103857","213","Penn State","Big Ten","Dallas","2019","90","3","26","Connor McGovern","Offensive Guard","77","308","68","2","78","Larksville","PA","USA","41.2450817","-75.9307534","42079"
"4411189","104038","2894","Sioux Falls","Northern Sun","Los Angeles","2019","91","3","27","Trey Pipkins","Offensive Tackle","78","309","","","","","","","","",""
"3701582","103785","30","USC","Pac-12","New York","2019","92","3","28","Chuma Edoga","Offensive Tackle","76","308","123","11","68","Atlanta","GA","USA","33.7490987","-84.3901849","13121"
"3932423","103864","87","Notre Dame","FBS Independents","Baltimore","2019","93","3","29","Miles Boykin","Wide Receiver","76","220","61","9","80","Tinley Park","IL","USA","41.5733669","-87.7844944","17031"
"3873935","103733","2","Auburn","SEC","Tampa Bay","2019","94","3","30","Jamel Dean","Cornerback","73","206","126","16","68","Cocoa","FL","USA","28.3553873","-80.7318827","12009"
"3123233","103551","295","Old Dominion","Conference USA","New York","2019","95","3","31","Oshane Ximines","Defensive End","76","253","74","9","76","Ahoskie","NC","USA","36.2868223","-76.9846808","37091"
"3930086","103725","145","Ole Miss","SEC","Buffalo","2019","96","3","32","Dawson Knox","Tight End","76","254","118","8","69","Nashville","TN","USA","36.1622296","-86.7743531","47037"
"3706968","103861","201","Oklahoma","Big 12","Los Angeles","2019","97","3","33","Bobby Evans","Offensive Tackle","76","312","114","10","69","Allen","TX","USA","33.1031744","-96.6705503","48085"
"559475","104039","93","Murray State","OVC","Jacksonville","2019","98","3","34","Quincy Williams","Safety","70","239","","","","Chicago","IL","USA","41.8755616","-87.6244212","17031"
"3155647","103739","96","Kentucky","SEC","Tampa Bay","2019","99","3","35","Mike Edwards","Safety","71","205","88","7","73","Cincinnati","OH","USA","39.1014537","-84.5124602","39061"
"559556","103539","277","West Virginia","Big 12","Carolina","2019","100","3","36","Will Grier","Quarterback","75","217","124","7","68","Davidson","NC","USA","35.4993031","-80.8486846","37119"
"3116455","103747","277","West Virginia","Big 12","New England","2019","101","3","37","Yodny Cajuste","Offensive Tackle","77","312","135","12","66","Hollywood","FL","USA","26.0112014","-80.1494901","12011"
"4048244","103672","68","Boise State","Mountain West","Minnesota","2019","102","3","38","Alexander Mattison","Running Back","71","221","116","7","69","San Bernardino","CA","USA","34.1083449","-117.2897652","06071"
"3917940","103546","66","Iowa State","Big 12","Arizona","2019","103","4","1","Hakeem Butler","Wide Receiver","77","227","66","11","78","Baltimore","MD","USA","39.2908816","-76.610759","24510"
"546288","103552","152","NC State","ACC","Cincinnati","2019","104","4","2","Ryan Finley","Quarterback","76","213","30","4","88","Phoenix","AZ","USA","33.4484367","-112.0741417","04013"
"4034953","103550","57","Florida","SEC","New Orleans","2019","105","4","3","Chauncey Gardner-Johnson","Safety","71","210","52","5","83","Cocoa","FL","USA","28.3553873","-80.7318827","12009"
"3916655","103868","2199","Eastern Michigan","Mid-American","Las Vegas","2019","106","4","4","Maxx Crosby","Defensive End","77","255","106","11","71","Colleyville","TX","USA","32.8809603","-97.155012","48439"
"3894856","103856","2294","Iowa","Big Ten","Tampa Bay","2019","107","4","5","Anthony Nelson","Defensive End","79","271","101","10","71","Urbandale","IA","USA","41.6274552","-93.7380624","19153"
"4046675","103540","87","Notre Dame","FBS Independents","New York","2019","108","4","6","Julian Love","Cornerback","71","195","54","7","82","Westchester","IL","USA","41.8505866","-87.8820048","17031"
"3929835","103748","127","Michigan State","Big Ten","Indianapolis","2019","109","4","7","Khari Willis","Safety","71","213","154","15","62","Jackson","MI","USA","42.2465036","-84.4016963","28049"
"4035685","103685","254","Utah","Pac-12","San Francisco","2019","110","4","8","Mitch Wishnowsky","Punter","74","218","265","1","45","Perth","","Australia","","",""
"3925358","103898","194","Ohio State","Big Ten","Atlanta","2019","111","4","9","Kendall Sheffield","Cornerback","71","193","99","14","72","Missouri City","TX","USA","29.6185669","-95.5377215","48157"
"3931398","103544","24","Stanford","Pac-12","Washington","2019","112","4","10","Bryce Love","Running Back","69","200","145","10","64","Wake Forest","NC","USA","35.9803138","-78.5103731","37183"
"4038441","103679","197","Oklahoma State","Big 12","Baltimore","2019","113","4","11","Justice Hill","Running Back","70","198","98","5","72","Tulsa","OK","USA","36.1556805","-95.9929113","40143"
"3821678","103617","201","Oklahoma","Big 12","Minnesota","2019","114","4","12","Dru Samia","Offensive Guard","77","305","77","3","76","Sacramento","CA","USA","38.5815719","-121.4943996","06067"
"3126362","101657","333","Alabama","SEC","Carolina","2019","115","4","13","Christian Miller","Outside Linebacker","75","247","149","10","63","Columbia","SC","USA","34.0007493","-81.0343313","45079"
"4036134","103850","2294","Iowa","Big Ten","Tennessee","2019","116","4","14","Amani Hooker","Safety","71","210","91","8","73","Minneapolis","MN","USA","44.9772995","-93.2654692","27053"
"3728253","103609","228","Clemson","ACC","Detroit","2019","117","4","15","Austin Bryant","Defensive End","76","271","211","20","54","Pavo","GA","USA","30.9597185","-83.73787105724485","13027"
"3886633","103622","8","Arkansas","SEC","New England","2019","118","4","16","Hjalte Froholdt","Offensive Guard","77","306","209","13","54","Svendborg","","Denmark","","",""
"3917852","103742","2390","Miami","ACC","Cleveland","2019","119","4","17","Sheldrick Redwine","Safety","72","196","132","14","66","Miami","FL","USA","25.7742658","-80.1936589","12086"
"3916071","103686","277","West Virginia","Big 12","Seattle","2019","120","4","18","Gary Jennings Jr.","Wide Receiver","73","214","173","24","60","Stafford","VA","USA","38.4222681","-77.4084067","51179"
"4039253","103793","277","West Virginia","Big 12","New York","2019","121","4","19","Trevon Wesco","Tight End","76","267","174","12","60","Martinsburg","WV","USA","39.4562528","-77.9639604","54003"
"4035072","103644","96","Kentucky","SEC","Pittsburgh","2019","122","4","20","Benny Snell Jr.","Running Back","70","224","245","20","49","Westerville","OH","USA","40.126139","-82.9295287","39049"
"4037650","103736","201","Oklahoma","Big 12","Baltimore","2019","123","4","21","Ben Powers","Offensive Guard","76","307","122","7","68","Wichita","KS","USA","37.6922361","-97.3375448","20173"
"3136374","103797","154","Wake Forest","ACC","Seattle","2019","124","4","22","Phil Haynes","Offensive Guard","76","322","186","12","58","Raleigh","NC","USA","35.7803977","-78.6390989","37183"
"3128815","103651","9","Arizona State","Pac-12","Cincinnati","2019","125","4","23","Renell Wren","Defensive Tackle","77","318","155","13","62","St. Louis","MO","USA","38.6268039","-90.1994097","29510"
"4035015","103858","61","Georgia","SEC","Chicago","2019","126","4","24","Riley Ridley","Wide Receiver","73","199","65","10","78","Coconut Creek","FL","USA","26.271462800000002","-80.18180791688866","12011"
"3912545","103667","30","USC","Pac-12","Baltimore","2019","127","4","25","Iman Marshall","Cornerback","73","207","199","24","55","Long Beach","CA","USA","33.7690164","-118.1916048","06037"
"3916148","103878","235","Memphis","American Athletic","Dallas","2019","128","4","26","Tony Pollard","Running Back","72","210","181","12","59","Memphis","TN","USA","35.1490215","-90.0516285","47157"
"3126182","103620","248","Houston","American Athletic","Las Vegas","2019","129","4","27","Isaiah Johnson","Cornerback","74","208","153","17","62","Bryan","TX","USA","30.6743643","-96.3699632","48041"
"3129310","103729","87","Notre Dame","FBS Independents","Los Angeles","2019","130","4","28","Drue Tranquill","Inside Linebacker","74","234","121","4","68","Fort Wayne","IN","USA","41.0799898","-85.1386015","18003"
"3128263","104040","84","Indiana","Big Ten","Washington","2019","131","4","29","Wes Martin","Offensive Guard","75","311","","","","West Milton","OH","USA","39.9625534","-84.3280022","39109"
"3886834","103999","2483","Oregon","Pac-12","Seattle","2019","132","4","30","Ugochukwu Amadi","Safety","69","199","166","16","61","Nashville","TN","USA","36.1622296","-86.7743531","47037"
"3892775","103564","2","Auburn","SEC","New England","2019","133","4","31","Jarrett Stidham","Quarterback","74","218","56","5","81","Stephenville","TX","USA","32.2191836","-98.2130634","48143"
"3127294","103645","264","Washington","Pac-12","Los Angeles","2019","134","4","32","Greg Gaines","Defensive Tackle","73","312","143","12","64","La Habra","CA","USA","33.9330156","-117.944777","06059"
"4411771","103746","2128","Charleston (WV)","Mountain East","Atlanta","2019","135","4","33","John Cominsky","Defensive End","77","286","187","19","58","","","","","",""
"4040622","103853","194","Ohio State","Big Ten","Cincinnati","2019","136","4","34","Michael Jordan","Offensive Guard","78","312","84","5","74","Canton","MI","USA","42.3076547","-83.4868961","28089"
"3843945","103700","99","LSU","SEC","Las Vegas","2019","137","4","35","Foster Moreau","Tight End","76","253","148","9","64","New Orleans","LA","USA","29.9499323","-90.0701156","22071"
"3929648","103843","213","Penn State","Big Ten","Philadelphia","2019","138","4","36","Shareef Miller","Defensive End","77","254","127","15","67","Philadelphia","PA","USA","39.9527237","-75.1635262","42101"
"3859100","103517","333","Alabama","SEC","Arizona","2019","139","5","1","Deionte Thompson","Safety","73","195","115","11","69","Orange","TX","USA","30.0929879","-93.7365549","48361"
"3923397","103753","218","Temple","American Athletic","Jacksonville","2019","140","5","2","Ryquell Armstead","Running Back","71","220","158","11","62","Millville","NJ","USA","39.4020593","-75.0393368","34011"
"3929924","103768","130","Michigan","Big Ten","Pittsburgh","2019","141","5","3","Zach Gentry","Tight End","80","265","295","18","40","Albuquerque","NM","USA","35.0841034","-106.6509851","35001"
"3886816","103707","264","Washington","Pac-12","Seattle","2019","142","5","4","Ben Burr-Kirven","Inside Linebacker","72","230","147","8","64","Menlo Park","CA","USA","37.4519671","-122.1779927","06081"
"3121538","103642","275","Wisconsin","Big Ten","New York","2019","143","5","5","Ryan Connelly","Inside Linebacker","74","242","202","11","55","Eden Prairie","MN","USA","44.8546856","-93.470786","27053"
"3912544","103548","30","USC","Pac-12","Indianapolis","2019","144","5","6","Marvell Tell III","Safety","74","198","120","12","68","Pasadena","CA","USA","34.1476452","-118.1444779","06037"
"4249087","103811","254","Utah","Pac-12","Tampa Bay","2019","145","5","7","Matt Gay","Place Kicker","72","232","328","1","35","Orem","UT","USA","40.2971825","-111.694943","49049"
"3116175","103601","213","Penn State","Big Ten","Detroit","2019","146","5","8","Amani Oruwariye","Cornerback","74","205","90","13","73","Tampa","FL","USA","27.9477595","-82.458444","12057"
"4034945","103845","57","Florida","SEC","Buffalo","2019","147","5","9","Vosean Joseph","Outside Linebacker","74","230","196","13","56","Miami","FL","USA","25.7742658","-80.1936589","12086"
"3916903","103904","8","Arkansas","SEC","San Francisco","2019","148","5","10","Dre Greenlaw","Outside Linebacker","72","237","213","16","53","Fayetteville","AR","USA","36.0625843","-94.1574328","05143"
"3135321","103624","228","Clemson","ACC","Las Vegas","2019","149","5","11","Hunter Renfrow","Wide Receiver","70","184","306","40","39","Myrtle Beach","SC","USA","33.6956461","-78.8900409","45051"
"3917340","103816","245","Texas A&M","SEC","Green Bay","2019","150","5","12","Kingsley Keke","Defensive Tackle","75","288","169","15","60","Richmond","TX","USA","29.5821811","-95.7607832","48157"
"3133487","103703","275","Wisconsin","Big Ten","Miami","2019","151","5","13","Andrew Van Ginkel","Outside Linebacker","76","241","291","25","40","Rock Valley","IA","USA","43.205241","-96.294843","19167"
"3123944","103652","221","Pittsburgh","ACC","Atlanta","2019","152","5","14","Qadree Ollison","Running Back","73","228","250","21","48","Niagara Falls","NY","USA","43.08436","-79.0614686","36063"
"3126364","103597","333","Alabama","SEC","Washington","2019","153","5","15","Ross Pierschbacher","Offensive Guard","76","307","172","10","60","Cedar Falls","IA","USA","42.5274123","-92.4453179","19013"
