"CollegeAthleteId","NflAthleteId","CollegeId","CollegeTeam","CollegeConference","NflTeam","Year","Overall","Round","Pick","Name","Position","Height","Weight","PreDraftRanking","PreDraftPositionRanking","PreDraftGrade","HometownInfo City","HometownInfo State","HometownInfo Country","HometownInfo Latitude","HometownInfo Longitude","HometownInfo CountyFips"
"-1034782","46828","251","Texas","Big 12","New England","2015","32","1","32","Malcom Brown","Defensive Tackle","74","319","19","2","90","Brenham","TX","USA","30.1668828","-96.3977442","48477"
"535742","46842","333","Alabama","SEC","New York","2015","33","2","1","Landon Collins","Safety","72","228","33","1","88","New Orleans","LA","USA","29.9499323","-90.0701156","22071"
"-1029135","46856","213","Penn State","Big Ten","Tampa Bay","2015","34","2","2","Donovan Smith","Offensive Tackle","78","338","47","9","84","Owings Mills","MD","USA","39.4010753","-76.796299","24005"
"530290","46857","52","Florida State","ACC","Las Vegas","2015","35","2","3","Mario Edwards Jr.","Defensive End","75","279","48","5","84","","","","","",""
"534409","46873","333","Alabama","SEC","Jacksonville","2015","36","2","4","T.J. Yeldon","Running Back","73","226","64","4","79","Daphne","AL","USA","30.6035255","-87.9036047","01003"
"514181","46837","194","Ohio State","Big Ten","New York","2015","37","2","5","Devin Smith","Wide Receiver","72","196","28","7","88","Massillon","OH","USA","40.7967244","-81.5215093","39151"
"514711","46852","344","Mississippi State","SEC","Washington","2015","38","2","6","Preston Smith","Defensive End","77","271","43","4","86","Stone Mountain","GA","USA","33.8080924","-84.1706273","13089"
"-1010966","46835","52","Florida State","ACC","Chicago","2015","39","2","7","Eddie Goldman","Defensive Tackle","76","336","26","3","89","Washington","DC","USA","38.8949855","-77.0365708","11001"
"2971433","46868","142","Missouri","SEC","Tennessee","2015","40","2","8","Dorial Green-Beckham","Wide Receiver","77","237","59","11","80","","","","","",""
"535145","46849","130","Michigan","Big Ten","Carolina","2015","41","2","9","Devin Funchess","Wide Receiver","76","232","40","9","87","Farmington Hills","MI","USA","42.4853125","-83.3771553","26125"
"517218","46854","99","LSU","SEC","Atlanta","2015","42","2","10","Jalen Collins","Cornerback","74","203","45","5","85","Olive Branch","MS","USA","34.9617605","-89.8295315","28033"
"-1022086","46871","344","Mississippi State","SEC","Houston","2015","43","2","11","Benardrick McKinney","Inside Linebacker","76","246","62","4","80","Tunica","MS","USA","34.6845455","-90.382877","28143"
"2509488","46851","264","Washington","Pac-12","New Orleans","2015","44","2","12","Hau'Oli Kikaha","Outside Linebacker","74","253","42","6","86","","","","","",""
"500349","46838","26","UCLA","Pac-12","Minnesota","2015","45","2","13","Eric Kendricks","Inside Linebacker","72","232","29","1","88","Fresno","CA","USA","36.7295295","-119.70886126075588","06019"
"2509844","46908","2535","Samford","Southern","San Francisco","2015","46","2","14","Jaquiski Tartt","Safety","73","221","99","5","69","","","","","",""
"516284","46863","254","Utah","Pac-12","Philadelphia","2015","47","2","15","Eric Rowe","Cornerback","73","205","54","6","82","Spring","TX","USA","30.0798826","-95.4172549","48201"
"517587","46850","2390","Miami","ACC","Los Angeles","2015","48","2","16","Denzel Perryman","Inside Linebacker","71","236","41","2","87","Coral Gables","FL","USA","25.72149","-80.2683838","12086"
"-1022442","46900","142","Missouri","SEC","Kansas City","2015","49","2","17","Mitch Morse","Offensive Guard","77","305","91","5","70","Austin","TX","USA","30.2711286","-97.7436995","48453"
"530289","46869","52","Florida State","ACC","Buffalo","2015","50","2","18","Ronald Darby","Cornerback","71","193","60","8","80","Oxon Hill","MD","USA","38.8035961","-76.9896573","24033"
"-1040024","46876","254","Utah","Pac-12","Cleveland","2015","51","2","19","Nate Orchard","Outside Linebacker","75","250","67","7","78","Salt Lake City","UT","USA","40.7596198","-111.8867975","49035"
"-1027509","46855","201","Oklahoma","Big 12","Miami","2015","52","2","20","Jordan Phillips","Defensive Tackle","77","329","46","4","85","Towanda","KS","USA","37.797517","-96.999758","20015"
"511450","46848","2483","Oregon","Pac-12","Cincinnati","2015","53","2","21","Jake Fisher","Offensive Tackle","78","306","39","8","87","Traverse City","MI","USA","44.7606441","-85.6165301","26055"
"514508","46853","158","Nebraska","Big Ten","Detroit","2015","54","2","22","Ameer Abdullah","Running Back","69","205","44","3","85","Homewood","AL","USA","33.4717732","-86.8008228","01073"
"530747","46858","135","Minnesota","Big Ten","Baltimore","2015","55","2","23","Maxx Williams","Tight End","76","249","49","1","83","Waconia","MN","USA","44.8507957","-93.7869088","27019"
"512007","46877","145","Ole Miss","SEC","Pittsburgh","2015","56","2","24","Senquez Golson","Cornerback","69","176","68","9","78","Pascagoula","MS","USA","30.3646795","-88.5585995","28059"
"2515613","46911","275","Wisconsin","Big Ten","Los Angeles","2015","57","2","25","Robert Havenstein","Offensive Tackle","79","321","102","12","69","","","","","",""
"531379","46884","142","Missouri","SEC","Arizona","2015","58","2","26","Markus Golden","Defensive End","74","260","75","8","77","St. Louis","MO","USA","38.6268039","-90.1994097","29510"
"502892","46899","36","Colorado State","Mountain West","Denver","2015","59","2","27","Ty Sambrailo","Offensive Tackle","78","311","90","11","70","Watsonville","CA","USA","36.9092773","-121.7529071","06087"
"545598","46827","158","Nebraska","Big Ten","Dallas","2015","60","2","28","Randy Gregory","Outside Linebacker","77","235","18","1","90","Fishers","IN","USA","39.9555928","-86.0138729","18057"
"","46892","174","Hobart","Liberty League","Tampa Bay","2015","61","2","29","Ali Marpet","Offensive Guard","76","307","83","4","72","","","","","",""
"3125961","46880","193","Miami (OH)","Mid-American","Green Bay","2015","62","2","30","Quinten Rollins","Cornerback","71","195","71","10","77","Wilmington","OH","USA","39.4453393","-83.8285375","39027"
"511704","47020","130","Michigan","Big Ten","Seattle","2015","63","2","31","Frank Clark","Defensive End","75","271","211","19","45","Cleveland","OH","USA","41.5051613","-81.6934446","39035"
"516368","47012","24","Stanford","Pac-12","New England","2015","64","2","32","Jordan Richards","Safety","71","211","203","16","47","Folsom","CA","USA","38.6779591","-121.1760583","06067"
"537096","46893","2226","Florida Atlantic","Conference USA","Indianapolis","2015","65","3","1","D'Joun Smith","Cornerback","70","187","84","11","72","Miami","FL","USA","25.7742658","-80.1936589","12086"
"-1040027","46909","254","Utah","Pac-12","Tennessee","2015","66","3","2","Jeremiah Poutasi","Offensive Guard","77","335","100","6","69","Las Vegas","NV","USA","36.1672559","-115.1485163","32003"
"-1032052","46879","2579","South Carolina","SEC","Jacksonville","2015","67","3","3","A.J. Cann","Offensive Guard","75","313","70","2","77","Bamberg","SC","USA","33.2971012","-81.0348202","45009"
"501147","46872","2390","Miami","ACC","Las Vegas","2015","68","3","4","Clive Walford","Tight End","76","251","63","2","80","Belle Glade","FL","USA","26.6845104","-80.6675577","12099"
"515181","46861","2306","Kansas State","Big 12","Seattle","2015","69","3","5","Tyler Lockett","Wide Receiver","70","182","52","10","82","Tulsa","OK","USA","36.1556805","-95.9929113","40143"
"546465","46839","9","Arizona State","Pac-12","Houston","2015","70","3","6","Jaelen Strong","Wide Receiver","74","217","30","8","88","Philadelphia","PA","USA","39.9527237","-75.1635262","42101"
"504753","46896","2483","Oregon","Pac-12","Chicago","2015","71","3","7","Hroniss Grasu","Center","75","297","87","2","71","Los Angeles","CA","USA","34.0536909","-118.2427666","06037"
"-1018083","47001","97","Louisville","ACC","Los Angeles","2015","72","3","8","Jamon Brown","Offensive Tackle","76","323","192","18","48","Fern Creek","KY","USA","38.15979","-85.5877362","21111"
"535801","46875","84","Indiana","Big Ten","Atlanta","2015","73","3","9","Tevin Coleman","Running Back","71","206","66","6","78","Tinley Park","IL","USA","41.5733669","-87.7844944","17031"
"2510866","46864","26","UCLA","Pac-12","New York","2015","74","3","10","Owa Odighizuwa","Defensive End","76","267","55","6","82","","","","","",""
"515528","46930","36","Colorado State","Mountain West","New Orleans","2015","75","3","11","Garrett Grayson","Quarterback","75","213","121","5","65","Vancouver","WA","USA","45.6306954","-122.6744557","53011"
"513146","46937","61","Georgia","SEC","Kansas City","2015","76","3","12","Chris Conley","Wide Receiver","74","211","128","20","61","Dallas","GA","USA","33.9237141","-84.8407732","13223"
"-1019748","46874","2390","Miami","ACC","Cleveland","2015","77","3","13","Duke Johnson","Running Back","69","207","65","5","78","Miami","FL","USA","25.7742658","-80.1936589","12086"
"534576","46867","52","Florida State","ACC","New Orleans","2015","78","3","14","P.J. Williams","Cornerback","72","194","58","7","81","Ocala","FL","USA","29.1871986","-82.1400923","12083"
"535547","46843","258","Virginia","ACC","San Francisco","2015","79","3","15","Eli Harold","Outside Linebacker","75","247","34","4","88","Virginia Beach","VA","USA","36.8529841","-75.9774183","51810"
"535214","46910","24","Stanford","Pac-12","Detroit","2015","80","3","16","Alex Carter","Cornerback","72","196","101","14","69","Ashburn","VA","USA","39.0437192","-77.4874899","51107"
"-1018093","46979","97","Louisville","ACC","Buffalo","2015","81","3","17","John Miller","Offensive Guard","75","303","170","10","51","Miami","FL","USA","25.7742658","-80.1936589","12086"
"-1018092","46926","97","Louisville","ACC","New York","2015","82","3","18","Lorenzo Mauldin","Outside Linebacker","76","259","117","12","66","Atlanta","GA","USA","33.7490987","-84.3901849","13121"
"500313","47010","326","Texas State","Sun Belt","Los Angeles","2015","83","3","19","Craig Mager","Cornerback","72","201","201","18","59","Luling","TX","USA","29.680314","-97.6473265","48055"
"501935","46950","251","Texas","Big 12","Philadelphia","2015","84","3","20","Jordan Hicks","Inside Linebacker","73","236","141","6","59","Cincinnati","OH","USA","39.1014537","-84.5124602","39061"
"518366","46885","164","Rutgers","Big Ten","Cincinnati","2015","85","3","21","Tyler Kroft","Tight End","78","246","76","3","75","Downingtown","PA","USA","40.0064958","-75.7032742","42029"
"499005","46905","2460","Northern Iowa","MVFC","Arizona","2015","86","3","22","David Johnson","Running Back","73","224","96","9","69","","","","","",""
"515949","46881","2","Auburn","SEC","Pittsburgh","2015","87","3","23","Sammie Coates","Wide Receiver","73","212","72","12","77","Leroy","AL","USA","31.5046086","-87.9847237","01129"
"-1016571","46894","99","LSU","SEC","Minnesota","2015","88","3","24","Danielle Hunter","Defensive End","77","252","85","10","71","Katy","TX","USA","29.7857853","-95.8243956","48157"
"504786","46917","204","Oregon State","Pac-12","Los Angeles","2015","89","3","25","Sean Mannion","Quarterback","78","229","108","4","68","Pleasanton","CA","USA","37.6624312","-121.8746789","06001"
"-1014315","46866","2294","Iowa","Big Ten","Baltimore","2015","90","3","26","Carl Davis","Defensive Tackle","77","320","57","7","81","Sterling Heights","MI","USA","42.5803122","-83.0302033","26099"
"-1009831","46942","57","Florida","SEC","Dallas","2015","91","3","27","Chaz Green","Offensive Tackle","77","314","133","15","60","Tampa","FL","USA","27.9477595","-82.458444","12057"
"514175","46913","194","Ohio State","Big Ten","Denver","2015","92","3","28","Jeff Heuerman","Tight End","77","254","104","4","69","Naples","FL","USA","26.1421976","-81.7942944","12021"
"-1033001","46886","24","Stanford","Pac-12","Indianapolis","2015","93","3","29","Henry Anderson","Defensive End","78","294","77","9","75","Atlanta","GA","USA","33.7490987","-84.3901849","13121"
"516363","46916","24","Stanford","Pac-12","Green Bay","2015","94","3","30","Ty Montgomery","Wide Receiver","72","221","107","16","68","Dallas","TX","USA","32.7762719","-96.7968559","48113"
"535917","46944","57","Florida","SEC","Washington","2015","95","3","31","Matt Jones","Running Back","74","231","135","12","60","Seffner","FL","USA","27.998541000000003","-82.27488400114905","12057"
"-1042349","46902","265","Washington State","Pac-12","Cleveland","2015","96","3","32","Xavier Cooper","Defensive Tackle","75","293","93","8","70","Tacoma","WA","USA","47.2495798","-122.4398746","53053"
"501893","46959","201","Oklahoma","Big 12","New England","2015","97","3","33","Geneo Grissom","Defensive End","75","262","150","14","55","Hutchinson","KS","USA","38.0608444","-97.9297743","20155"
"546871","46915","204","Oregon State","Pac-12","Kansas City","2015","98","3","34","Steven Nelson","Cornerback","70","197","106","16","68","Warner Robins","GA","USA","32.6200973","-83.606568","13153"
"-1033604","46883","2628","TCU","Big 12","Cincinnati","2015","99","3","35","Paul Dawson","Outside Linebacker","72","235","74","9","77","Dallas","TX","USA","32.7762719","-96.7968559","48113"
"511849","46991","2","Auburn","SEC","Tennessee","2015","100","4","1","Angelo Blackson","Defensive Tackle","76","318","182","16","49","Bear","DE","USA","39.6292788","-75.6582628","10003"
"515923","46870","8","Arkansas","SEC","New England","2015","101","4","2","Trey Flowers","Defensive End","74","266","61","7","80","Huntsville","AL","USA","34.729847","-86.5859011","01089"
"-1027517","46897","201","Oklahoma","Big 12","Carolina","2015","102","4","3","Daryl Williams","Offensive Tackle","77","327","88","10","71","Lake Dallas","TX","USA","33.1192875","-97.0255641","48121"
"480746","46890","239","Baylor","Big 12","New York","2015","103","4","4","Bryce Petty","Quarterback","75","230","81","3","73","Midlothian","TX","USA","32.482361","-96.9944489","48139"
"513062","46904","97","Louisville","ACC","Jacksonville","2015","104","4","5","James Sample","Safety","74","209","95","4","70","Sacramento","CA","USA","38.5815719","-121.4943996","06067"
"517452","46932","150","Duke","ACC","Washington","2015","105","4","6","Jamison Crowder","Wide Receiver","68","185","123","19","64","Monroe","NC","USA","34.9854275","-80.5495112","37179"
"503202","46906","127","Michigan State","Big Ten","Chicago","2015","106","4","7","Jeremy Langford","Running Back","72","208","97","10","69","Wayne","MI","USA","42.2814269","-83.3863215","26163"
"505407","46887","151","East Carolina","American Athletic","Atlanta","2015","107","4","8","Justin Hardy","Wide Receiver","70","192","78","14","73","Vanceboro ","NC","USA","35.3084953","-77.1541195","37049"
"504027","46958","333","Alabama","SEC","Tennessee","2015","108","4","9","Jalston Fowler","Fullback","71","254","149","1","55","Mobile","AL","USA","30.6943566","-88.0430541","01097"
"505705","46936","2116","UCF","American Athletic","Indianapolis","2015","109","4","10","Clayton Geathers","Safety","74","218","127","11","62","Georgetown","SC","USA","33.376834","-79.2944965","45043"
"-1029465","46845","221","Pittsburgh","ACC","Minnesota","2015","110","4","11","T.J. Clemmings","Offensive Tackle","77","309","36","7","88","Teaneck","NJ","USA","40.8860164","-74.0072568","34003"
"2576792","46889","52","Florida State","ACC","New England","2015","111","4","12","Tre Jackson","Offensive Guard","76","330","80","3","73","","","","","",""
"-1000911","46986","333","Alabama","SEC","Washington","2015","112","4","13","Arie Kouandjio","Offensive Guard","77","310","177","11","50","Beltsville","MD","USA","39.0299081","-76.9149547","24033"
"-1003706","46923","2","Auburn","SEC","Detroit","2015","113","4","14","Gabe Wright","Defensive Tackle","75","300","114","9","67","Columbus","GA","USA","32.4609764","-84.9877094","13215"
"-1001916","47003","9","Arizona State","Pac-12","Miami","2015","114","4","15","Jamil Douglas","Offensive Guard","76","304","194","13","48","Cypress","CA","USA","33.8248235","-118.0399368","06059"
"500400","46955","77","Northwestern","Big Ten","Cleveland","2015","115","4","16","Ibraheim Campbell","Safety","71","208","146","8","56","Philadelphia","PA","USA","39.9527237","-75.1635262","42101"
"2507719","47296","2169","Delaware State","MEAC","Arizona","2015","116","4","17","Rodney Gunter","Defensive Tackle","76","298","","33","30","","","","","",""
"501882","47000","201","Oklahoma","Big 12","San Francisco","2015","117","4","18","Blake Bell","Tight End","78","252","191","12","48","Wichita","KS","USA","37.6922361","-97.3375448","20173"
"-1011725","46940","61","Georgia","SEC","Kansas City","2015","118","4","19","Ramik Wilson","Outside Linebacker","74","237","131","14","61","Tampa","FL","USA","27.9477595","-82.458444","12057"
"-1014316","46967","2294","Iowa","Big Ten","Los Angeles","2015","119","4","20","Andrew Donnal","Offensive Tackle","78","313","158","16","52","Monclova","OH","USA","41.5586632","-83.7329931","39095"
"530993","46980","30","USC","Pac-12","Cincinnati","2015","120","4","21","Josh Shaw","Safety","73","201","171","7","67","Palmdale","CA","USA","34.5793131","-118.1171108","06037"
"516251","46895","194","Ohio State","Big Ten","Pittsburgh","2015","121","4","22","Doran Grant","Cornerback","70","200","86","12","71","Akron","OH","USA","41.083064","-81.518485","39153"
"-1016176","46907","96","Kentucky","SEC","Baltimore","2015","122","4","23","Za'Darius Smith","Defensive End","77","274","98","11","69","Greenville","AL","USA","31.8295972","-86.6177517","01013"
"550634","46960","265","Washington State","Pac-12","Cleveland","2015","123","4","24","Vince Mayle","Wide Receiver","74","224","151","23","55","Natomas","CA","USA","38.6084044","-121.47800773507802","06067"
"-1016561","46901","99","LSU","SEC","Tampa Bay","2015","124","4","25","Kwon Alexander","Outside Linebacker","73","227","92","10","70","Oxford","AL","USA","33.5853695","-85.91428175037092","01121"
"","46898","30","USC","Pac-12","Baltimore","2015","125","4","26","Buck Allen","Running Back","73","221","89","8","70","","","","","",""
"545218","46928","2579","South Carolina","SEC","San Francisco","2015","126","4","27","Mike Davis","Running Back","69","217","119","11","65","Atlanta","GA","USA","33.7490987","-84.3901849","13121"
"545478","47008","135","Minnesota","Big Ten","Dallas","2015","127","4","28","Damien Wilson","Inside Linebacker","72","245","199","8","48","Gloster","MS","USA","31.1973959","-91.0217703","28005"
"-1019741","47045","2390","Miami","ACC","Las Vegas","2015","128","4","29","Jon Feliciano","Offensive Guard","76","323","236","17","41","Davie","FL","USA","26.075729","-80.28410897530864","12011"
"503898","46946","130","Michigan","Big Ten","Green Bay","2015","129","4","30","Jake Ryan","Outside Linebacker","74","240","137","15","60","Westlake","OH","USA","41.4553232","-81.9179174","39035"
"-1031126","47118","21","San Diego State","Mountain West","Seattle","2015","130","4","31","Terry Poole","Offensive Tackle","77","307","309","28","33","Monterey","CA","USA","36.600256","-121.8946388","06053"
"2576917","47018","59","Georgia Tech","ACC","New England","2015","131","4","32","Shaq Mason","Center","74","304","209","6","46","","","","","",""
"551571","46990","59","Georgia Tech","ACC","San Francisco","2015","132","4","33","DeAndre Smelter","Wide Receiver","74","226","181","28","50","Macon","GA","USA","32.8406946","-83.6324022","13021"
"-1009830","46941","57","Florida","SEC","Denver","2015","133","4","34","Max Garcia","Center","76","309","132","4","60","Norcross","GA","USA","33.9412127","-84.2135309","13135"
"-1042781","47034","277","West Virginia","Big 12","Seattle","2015","134","4","35","Mark Glowinski","Offensive Guard","76","307","225","16","43","Wilkes-Barre","PA","USA","41.2464824","-75.8817316","42079"
"546440","46925","9","Arizona State","Pac-12","Cincinnati","2015","135","4","36","Marcus Hardison","Defensive Tackle","75","307","116","10","66","Punta Gorda","FL","USA","26.9297836","-82.0453664","12015"
"2567992","47369","2640","Texas Southern","SWAC","Baltimore","2015","136","4","37","Tray Walker","Cornerback","74","189","","41","30","","","","","",""
"-1007374","46860","228","Clemson","ACC","Atlanta","2015","137","5","1","Grady Jarrett","Defensive Tackle","73","304","51","5","83","Conyers","GA","USA","33.6676103","-84.0176904","13247"
"512737","46953","135","Minnesota","Big Ten","Tennessee","2015","138","5","2","David Cobb","Running Back","71","229","144","13","58","Killeen","TX","USA","31.1171441","-97.727796","48027"
"-1010967","46882","52","Florida State","ACC","Jacksonville","2015","139","5","3","Rashad Greene","Wide Receiver","71","182","73","13","77","Albany","GA","USA","31.5782062","-84.1556809","13095"
"513305","47080","2305","Kansas","Big 12","Las Vegas","2015","140","5","4","Ben Heeney","Inside Linebacker","72","231","271","11","37","Hutchinson","KS","USA","38.0608444","-97.9297743","20155"
"547222","47069","8","Arkansas","SEC","Washington","2015","141","5","5","Martrell Spaight","Outside Linebacker","72","236","260","22","39","North Little Rock","AR","USA","34.769536","-92.2670941","05119"
"518190","46934","213","Penn State","Big Ten","Chicago","2015","142","5","6","Adrian Amos","Safety","73","218","125","10","63","Baltimore","MD","USA","39.2908816","-76.610759","24510"
"499085","46938","79","Southern Illinois","MVFC","Minnesota","2015","143","5","7","MyCole Pruitt","Tight End","74","251","129","5","61","","","","","",""
"514433","47334","251","Texas","Big 12","New York","2015","144","5","8","Mykkele Thompson","Safety","73","200","","37","30","San Antonio","TX","USA","29.4246002","-98.4951405","48029"
"512522","47011","235","Memphis","American Athletic","Miami","2015","145","5","9","Bobby McCain","Cornerback","70","195","202","22","49","Oxford","AL","USA","33.5853695","-85.91428175037092","01121"
"534249","46918","120","Maryland","Big Ten","Minnesota","2015","146","5","10","Stefon Diggs","Wide Receiver","72","195","109","17","68","Gaithersburg","MD","USA","39.1434406","-77.2013705","24031"
"511982","46951","26","UCLA","Pac-12","Green Bay","2015","147","5","11","Brett Hundley","Quarterback","75","226","142","6","59","Chandler","AZ","USA","33.3062223","-111.8413317","04013"
"2520845","46924","236","Chattanooga","Southern","New Orleans","2015","148","5","12","Davis Tull","Outside Linebacker","74","246","115","11","67","","","","","",""
"517330","46891","68","Boise State","Mountain West","Miami","2015","149","5","13","Jay Ajayi","Running Back","72","221","82","7","72","Plano","TX","USA","33.0136764","-96.6925096","48085"
"2576327","47249","135","Minnesota","Big Ten","Miami","2015","150","5","14","Ced Thompson","Safety","72","211","","27","30","","","","","",""
"-1033011","46999","24","Stanford","Pac-12","Indianapolis","2015","151","5","15","David Parry","Defensive Tackle","73","308","190","17","49","Marion","IA","USA","42.0341658","-91.5976773","19113"
"-1035147","46933","245","Texas A&M","SEC","New York","2015","152","5","16","Jarvis Harrison","Offensive Guard","76","330","124","7","64","Navasota","TX","USA","30.3874135","-96.0875066","48185"
"2508212","46929","2449","North Dakota State","MVFC","Los Angeles","2015","153","5","17","Kyle Emanuel","Outside Linebacker","75","255","120","13","65","","","","","",""
"-1011330","47002","278","Fresno State","Mountain West","New Orleans","2015","154","5","18","Tyeler Davison","Defensive Tackle","74","316","193","18","48","Scottsdale","AZ","USA","33.4942189","-111.9260184","04013"
"517390","47014","52","Florida State","ACC","Buffalo","2015","155","5","19","Karlos Williams","Running Back","73","230","205","17","47","Davenport","FL","USA","28.1614046","-81.6017417","12105"
"503204","47022","127","Michigan State","Big Ten","Miami","2015","156","5","20","Tony Lippett","Wide Receiver","75","192","213","33","45","Detroit","MI","USA","42.3315509","-83.0466403","26163"
"511843","47234","2","Auburn","SEC","Cincinnati","2015","157","5","21","C.J. Uzomah","Tight End","","262","","","","Suwanee","GA","USA","34.0514898","-84.0712997","13135"
"2589809","47283","277","West Virginia","Big 12","Arizona","2015","158","5","22","Shaq Riddick","Defensive End","78","244","","32","30","","","","","",""
